timestamp,netpacket
2023-05-10 02:20:00,272.6
2023-05-10 02:30:00,981.8
2023-05-10 02:40:00,49.4
2023-05-10 02:50:00,423.6
2023-05-10 03:00:00,100.6
2023-05-10 03:10:00,75.19999999999999
2023-05-10 03:20:00,604.5
2023-05-10 03:30:00,89.5
2023-05-10 03:40:00,137.9
2023-05-10 03:50:00,543.9
2023-05-10 04:00:00,620.5
2023-05-10 04:10:00,1015.5
2023-05-10 04:20:00,561.3
2023-05-10 04:30:00,209.3
2023-05-10 04:40:00,138.2
2023-05-10 04:50:00,105.6
2023-05-10 05:00:00,370.6
2023-05-10 05:10:00,511.4
2023-05-10 05:20:00,310.4
2023-05-10 05:30:00,672.9
2023-05-10 05:40:00,404.5
2023-05-10 05:50:00,291.8
2023-05-10 06:00:00,212.5
2023-05-10 06:10:00,355.5
2023-05-10 06:20:00,68.0
2023-05-10 06:30:00,165.6
2023-05-10 06:40:00,769.8000000000001
2023-05-10 06:50:00,672.4
2023-05-10 07:00:00,91.9
2023-05-10 07:10:00,237.0
2023-05-10 07:20:00,686.0
2023-05-10 07:30:00,699.0
2023-05-10 07:40:00,94.8
2023-05-10 07:50:00,396.8
2023-05-10 08:00:00,300.7
2023-05-10 08:10:00,256.5
2023-05-10 08:20:00,382.7
2023-05-10 08:30:00,963.0
2023-05-10 08:40:00,170.60000000000002
2023-05-10 08:50:00,301.1
2023-05-10 09:00:00,181.2
2023-05-10 09:10:00,311.9
2023-05-10 09:20:00,490.4
2023-05-10 09:30:00,321.9
2023-05-10 09:40:00,137.7
2023-05-10 09:50:00,521.4
2023-05-10 10:00:00,221.1
2023-05-10 10:10:00,258.2
2023-05-10 10:20:00,272.8
2023-05-10 10:30:00,191.0
2023-05-10 10:40:00,423.2
2023-05-10 10:50:00,505.5
2023-05-10 11:00:00,146.9
2023-05-10 11:10:00,481.4
2023-05-10 11:20:00,392.1
2023-05-10 11:30:00,101.5
2023-05-10 11:40:00,388.5
2023-05-10 11:50:00,355.0
2023-05-10 12:00:00,921.5
2023-05-10 12:10:00,870.0
2023-05-10 12:20:00,312.20000000000005
2023-05-10 12:30:00,81.20000000000002
2023-05-10 12:40:00,477.2
2023-05-10 12:50:00,124.9
2023-05-10 13:00:00,242.5
2023-05-10 13:10:00,368.4
2023-05-10 13:20:00,277.7
2023-05-10 13:30:00,564.7
2023-05-10 13:40:00,491.7
2023-05-10 13:50:00,609.5
2023-05-10 14:00:00,220.8
2023-05-10 14:10:00,286.29999999999995
2023-05-10 14:20:00,214.9
2023-05-10 14:30:00,225.8
2023-05-10 14:40:00,661.9
2023-05-10 14:50:00,267.9
2023-05-10 15:00:00,195.2
2023-05-10 15:10:00,526.2
2023-05-10 15:20:00,389.2
2023-05-10 15:30:00,339.1
2023-05-10 15:40:00,703.0
2023-05-10 15:50:00,168.4
2023-05-10 16:00:00,850.5
2023-05-10 16:10:00,785.5
2023-05-10 16:20:00,565.6
2023-05-10 16:30:00,376.9
2023-05-10 16:40:00,373.5
2023-05-10 16:50:00,41.7
2023-05-10 17:00:00,120.8
2023-05-10 17:10:00,877.1
2023-05-10 17:20:00,443.7
2023-05-10 17:30:00,925.2
2023-05-10 17:40:00,165.8
2023-05-10 17:50:00,311.0
2023-05-10 18:00:00,507.6
2023-05-10 18:10:00,374.6
2023-05-10 18:20:00,361.9
2023-05-10 18:30:00,776.6
2023-05-10 18:40:00,628.8
2023-05-10 18:50:00,219.0
2023-05-10 19:00:00,295.20000000000005
2023-05-10 19:10:00,375.0
2023-05-10 19:20:00,537.5999999999999
2023-05-10 19:30:00,222.3
2023-05-10 19:40:00,243.3
2023-05-10 19:50:00,176.7
2023-05-10 20:00:00,745.4
2023-05-10 20:10:00,755.1
2023-05-10 20:20:00,295.0
2023-05-10 20:30:00,830.3
2023-05-10 20:40:00,283.0
2023-05-10 20:50:00,147.3
2023-05-10 21:00:00,355.5
2023-05-10 21:10:00,137.6
2023-05-10 21:20:00,154.20000000000002
2023-05-10 21:30:00,191.1
2023-05-10 21:40:00,438.7
2023-05-10 21:50:00,568.4000000000001
2023-05-10 22:00:00,429.0
2023-05-10 22:10:00,775.4000000000001
2023-05-10 22:20:00,419.6
2023-05-10 22:30:00,255.2
2023-05-10 22:40:00,328.79999999999995
2023-05-10 22:50:00,387.6
2023-05-10 23:00:00,106.9
2023-05-10 23:10:00,299.6
2023-05-10 23:20:00,65.4
2023-05-10 23:30:00,818.7
2023-05-10 23:40:00,444.3
2023-05-10 23:50:00,159.2
2023-05-11 00:00:00,161.7
2023-05-11 00:10:00,550.6
2023-05-11 00:20:00,83.89999999999999
2023-05-11 00:30:00,510.2000000000001
2023-05-11 00:40:00,564.5
2023-05-11 00:50:00,339.9
2023-05-11 01:00:00,563.9000000000001
2023-05-11 01:10:00,59.2
2023-05-11 01:20:00,229.9
2023-05-11 01:30:00,417.1
2023-05-11 01:40:00,317.90000000000003
2023-05-11 01:50:00,383.9
2023-05-11 02:00:00,103.9
2023-05-11 02:10:00,398.9
2023-05-11 02:20:00,464.3
2023-05-11 02:30:00,126.4
2023-05-11 02:40:00,234.1
2023-05-11 02:50:00,397.6
2023-05-11 03:00:00,564.3
2023-05-11 03:10:00,268.1
2023-05-11 03:20:00,212.8
2023-05-11 03:30:00,413.9
2023-05-11 03:40:00,411.0
2023-05-11 03:50:00,301.7
2023-05-11 04:00:00,75.10000000000001
2023-05-11 04:10:00,126.7
2023-05-11 04:20:00,191.5
2023-05-11 04:30:00,198.4
2023-05-11 04:40:00,361.9
2023-05-11 04:50:00,626.5
2023-05-11 05:00:00,59.3
2023-05-11 05:10:00,726.8
2023-05-11 05:20:00,108.2
2023-05-11 05:30:00,245.2
2023-05-11 05:40:00,471.6
2023-05-11 05:50:00,454.7
2023-05-11 06:00:00,521.4000000000001
2023-05-11 06:10:00,92.6
2023-05-11 06:20:00,200.0
2023-05-11 06:30:00,473.2
2023-05-11 06:40:00,223.8
2023-05-11 06:50:00,49.6
2023-05-11 07:00:00,103.1
2023-05-11 07:10:00,487.4
2023-05-11 07:20:00,507.7000000000001
2023-05-11 07:30:00,193.7
2023-05-11 07:40:00,590.9
2023-05-11 07:50:00,1072.5
2023-05-11 08:00:00,510.8
2023-05-11 08:10:00,502.80000000000007
2023-05-11 08:20:00,336.8
2023-05-11 08:30:00,128.0
2023-05-11 08:40:00,526.0
2023-05-11 08:50:00,769.1
2023-05-11 09:00:00,383.7000000000001
2023-05-11 09:10:00,266.8
2023-05-11 09:20:00,659.6
2023-05-11 09:30:00,581.0
2023-05-11 09:40:00,97.7
2023-05-11 09:50:00,312.4
2023-05-11 10:00:00,236.8
2023-05-11 10:10:00,423.4
2023-05-11 10:20:00,531.8
2023-05-11 10:30:00,257.4
2023-05-11 10:40:00,786.4
2023-05-11 10:50:00,543.6
2023-05-11 11:00:00,469.4
2023-05-11 11:10:00,381.0
2023-05-11 11:20:00,528.4
2023-05-11 11:30:00,120.2
2023-05-11 11:40:00,801.2
2023-05-11 11:50:00,132.4
2023-05-11 12:00:00,236.5
2023-05-11 12:10:00,455.0
2023-05-11 12:20:00,571.6
2023-05-11 12:30:00,572.7
2023-05-11 12:40:00,256.1
2023-05-11 12:50:00,404.7000000000001
2023-05-11 13:00:00,1030.7
2023-05-11 13:10:00,369.2000000000001
2023-05-11 13:20:00,470.8
2023-05-11 13:30:00,216.5
2023-05-11 13:40:00,261.2
2023-05-11 13:50:00,132.6
2023-05-11 14:00:00,321.1
2023-05-11 14:10:00,343.6
2023-05-11 14:20:00,341.1
2023-05-11 14:30:00,618.7
2023-05-11 14:40:00,586.0
2023-05-11 14:50:00,78.2
2023-05-11 15:00:00,548.3
2023-05-11 15:10:00,185.6
2023-05-11 15:20:00,119.79999999999998
2023-05-11 15:30:00,413.1
2023-05-11 15:40:00,61.8
2023-05-11 15:50:00,143.8
2023-05-11 16:00:00,125.3
2023-05-11 16:10:00,316.6
2023-05-11 16:20:00,91.0
2023-05-11 16:30:00,594.4
2023-05-11 16:40:00,352.9
2023-05-11 16:50:00,1078.1999999999998
2023-05-11 17:00:00,86.1
2023-05-11 17:10:00,607.2
2023-05-11 17:20:00,113.9
2023-05-11 17:30:00,842.4
2023-05-11 17:40:00,275.20000000000005
2023-05-11 17:50:00,324.7
2023-05-11 18:00:00,689.1
2023-05-11 18:10:00,687.0
2023-05-11 18:20:00,722.0999999999999
2023-05-11 18:30:00,276.3
2023-05-11 18:40:00,328.5
2023-05-11 18:50:00,113.8
2023-05-11 19:00:00,123.7
2023-05-11 19:10:00,236.0
2023-05-11 19:20:00,536.0999999999999
2023-05-11 19:30:00,467.6
2023-05-11 19:40:00,1066.2
2023-05-11 19:50:00,93.6
2023-05-11 20:00:00,119.9
2023-05-11 20:10:00,97.6
2023-05-11 20:20:00,315.3
2023-05-11 20:30:00,102.2
2023-05-11 20:40:00,100.5
2023-05-11 20:50:00,255.3
2023-05-11 21:00:00,206.1
2023-05-11 21:10:00,283.1
2023-05-11 21:20:00,211.9
2023-05-11 21:30:00,100.2
2023-05-11 21:40:00,639.1
2023-05-11 21:50:00,1039.2
2023-05-11 22:00:00,626.8
2023-05-11 22:10:00,541.6
2023-05-11 22:20:00,207.4
2023-05-11 22:30:00,578.3
2023-05-11 22:40:00,970.9
2023-05-11 22:50:00,66.6
2023-05-11 23:00:00,381.3
2023-05-11 23:10:00,245.9
2023-05-11 23:20:00,61.8
2023-05-11 23:30:00,502.9
2023-05-11 23:40:00,293.8
2023-05-11 23:50:00,454.3
2023-05-12 00:00:00,656.6
2023-05-12 00:10:00,458.3
2023-05-12 00:20:00,654.7
2023-05-12 00:30:00,387.9
2023-05-12 00:40:00,558.1
2023-05-12 00:50:00,154.7
2023-05-12 01:00:00,466.8
2023-05-12 01:10:00,1013.7
2023-05-12 01:20:00,71.69999999999999
